tree,benchmark,run,unit,successes,episodes,success_rate,source
starVLA,libero-plus-4k-exact-v1,ervla_w_pi_encoder_actiononly,libero_object,832,1000,0.83200000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-4k-exact-v1/libero_object/overall_results.json
starVLA,libero-plus-4k-exact-v1,ervla_w_pi_encoder_actiononly,libero_spatial,791,1000,0.79100000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-4k-exact-v1/libero_spatial/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_10,9,64,0.14062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_goal,6,64,0.09375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_object,19,64,0.29687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_spatial,18,64,0.28125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_10,9,64,0.14062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/libero_10/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_goal,6,64,0.09375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/libero_goal/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_object,19,64,0.29687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/libero_object/overall_results.json
starVLA,libero-plus-maskfix,ervla_k_pi_cam3d_cot05,libero_spatial,18,64,0.28125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05/results/libero-plus-maskfix/libero_spatial/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_10,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_object,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_spatial,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_10,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/libero_10/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/libero_goal/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_object,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/libero_object/overall_results.json
starVLA,libero-plus-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_spatial,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-plus-r2/libero_spatial/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_10,38,64,0.59375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_goal,39,64,0.60937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_object,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_spatial,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_10,38,64,0.59375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/libero_10/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_goal,39,64,0.60937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/libero_goal/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_object,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/libero_object/overall_results.json
starVLA,libero-plus-retry-clean,ervla_r_pi_split18_base_cot,libero_spatial,45,64,0.70312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero-plus-retry-clean/libero_spatial/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,31,64,0.48437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,41,64,0.64062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,31,64,0.48437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/libero_10/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,41,64,0.64062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/libero_goal/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,46,64,0.71875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/libero_object/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-step10000-sampled256/libero_spatial/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,30,64,0.46875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,30,64,0.46875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_10/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_goal/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_object/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_spatial/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_10,29,64,0.45312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_goal,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_spatial,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_10,29,64,0.45312500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/libero_10/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_goal,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/libero_goal/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_object,48,64,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/libero_object/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_spatial,44,64,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-step10000-sampled256/libero_spatial/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_10,39,64,0.60937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_object,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_spatial,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_10,39,64,0.60937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_10/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_goal,43,64,0.67187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_goal/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_object,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_object/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_spatial,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-step10000-sampled256/libero_spatial/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_10,40,64,0.62500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_goal,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_object,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_spatial,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_10,40,64,0.62500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/libero_10/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_goal,47,64,0.73437500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/libero_goal/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_object,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/libero_object/overall_results.json
starVLA,libero-plus-step10000-sampled256,ervla_y2_pi_k_structaux15_cot,libero_spatial,42,64,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-plus-step10000-sampled256/libero_spatial/overall_results.json
starVLA,libero-plus_attempts_1576237_1602118_1602165,ervla_h_enc_choice_cam3d,libero_10,58,84,0.69047619,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_h_enc_choice_cam3d/results/libero-plus_attempts_1576237_1602118_1602165/libero_10/overall_results.json
starVLA,libero-plus_attempts_1584473_1602121_1602167,ervla_j_dec_choice_staged_cam3d,libero_10,68,97,0.70103093,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_j_dec_choice_staged_cam3d/results/libero-plus_attempts_1584473_1602121_1602167/libero_10/overall_results.json
starVLA,libero-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_10,90,100,0.90000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-r2/overall_results.json
starVLA,libero-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_goal,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-r2/overall_results.json
starVLA,libero-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-r2/overall_results.json
starVLA,libero-r2,ervla_z3_pi_w32_anchor_tied_dynamics,libero_spatial,93,100,0.93000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_z3_pi_w32_anchor_tied_dynamics/results/libero-r2/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,69,100,0.69000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,85,100,0.85000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,92,100,0.92000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,66,100,0.66000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,91,100,0.91000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_10,72,100,0.72000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_goal,82,100,0.82000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_spatial,88,100,0.88000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_10,80,100,0.80000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_goal,92,100,0.92000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_spatial,89,100,0.89000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_y2_pi_k_structaux15_cot,libero_10,85,100,0.85000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_y2_pi_k_structaux15_cot,libero_goal,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_y2_pi_k_structaux15_cot,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-step10000/overall_results.json
starVLA,libero-step10000,ervla_y2_pi_k_structaux15_cot,libero_spatial,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_y2_pi_k_structaux15_cot/results/libero-step10000/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_correct,libero_10,93,100,0.93000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_correct,libero_goal,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_correct,libero_object,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_correct,libero_spatial,96,100,0.96000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_correct/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_noaux,libero_10,91,100,0.91000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_noaux/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_noaux,libero_goal,95,100,0.95000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_noaux/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_noaux,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_noaux/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_noaux,libero_spatial,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_noaux/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_shuffled,libero_10,89,100,0.89000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_shuffled,libero_goal,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_shuffled,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/libero-step20000-numeric-v1/overall_results.json
starVLA,libero-step20000-numeric-v1,ervla_pi_projected_numeric_shuffled,libero_spatial,95,100,0.95000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_projected_numeric_shuffled/results/libero-step20000-numeric-v1/overall_results.json
starVLA,login-smoke-libero-object-clean,libero_qwen08b_oft_cot_trace_ours_ft,libero_object,9,10,0.90000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_oft_cot_trace_ours_ft/results/login-smoke-libero-object-clean/overall_results.json
