tree,run,arm,seed,benchmark,result_dir,suite_or_task,tag,n_episodes,successes,success_rate,se,checkpoint_step,source_path,is_full_protocol
starVLA,ervla_p_causal_pi_masked,causal,42,libero-plus,libero-plus,libero_object,,64,48,0.75000000,0.05412659,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero-plus/overall_results.json,False
starVLA,ervla_p_causal_pi_masked,causal,42,libero-plus,libero-plus,libero_spatial,,64,47,0.73437500,0.05520818,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero-plus/overall_results.json,False
starVLA,ervla_p_causal_pi_masked,causal,42,libero-plus,libero-plus/libero_10,libero_10,,64,37,0.57812500,0.06173235,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_p_causal_pi_masked,causal,42,libero-plus,libero-plus/libero_goal,libero_goal,,64,44,0.68750000,0.05793905,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_p_causal_pi_masked,causal,42,libero-plus,libero-plus/libero_object,libero_object,,64,48,0.75000000,0.05412659,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_p_causal_pi_masked,causal,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,64,47,0.73437500,0.05520818,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus,libero_10,,1000,642,0.64200000,0.01516034,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus,libero_goal,,1000,717,0.71700000,0.01424468,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus,libero_object,,1000,783,0.78300000,0.01303499,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus,libero_spatial,,1000,739,0.73900000,0.01388809,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus/libero_10,libero_10,,1000,642,0.64200000,0.01516034,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus/libero_goal,libero_goal,,1000,717,0.71700000,0.01424468,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus/libero_object,libero_object,,1000,783,0.78300000,0.01303499,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,encoder,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,739,0.73900000,0.01388809,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus,libero_10,,1000,636,0.63600000,0.01521526,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus,libero_goal,,1000,692,0.69200000,0.01459918,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus,libero_object,,1000,813,0.81300000,0.01233009,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus,libero_spatial,,1000,745,0.74500000,0.01378314,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus/libero_10,libero_10,,1000,636,0.63600000,0.01521526,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus/libero_goal,libero_goal,,1000,692,0.69200000,0.01459918,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus/libero_object,libero_object,,1000,813,0.81300000,0.01233009,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,encoder,43,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,745,0.74500000,0.01378314,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus,libero_10,,1000,660,0.66000000,0.01497999,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus,libero_goal,,1000,670,0.67000000,0.01486943,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus,libero_object,,1000,793,0.79300000,0.01281214,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus,libero_spatial,,1000,761,0.76100000,0.01348625,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus/libero_10,libero_10,,1000,660,0.66000000,0.01497999,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus/libero_goal,libero_goal,,1000,670,0.67000000,0.01486943,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus/libero_object,libero_object,,1000,793,0.79300000,0.01281214,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,encoder,44,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,761,0.76100000,0.01348625,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus,libero_10,,1000,631,0.63100000,0.01525906,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus,libero_goal,,1000,674,0.67400000,0.01482309,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus,libero_object,,1000,797,0.79700000,0.01271971,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus,libero_spatial,,1000,798,0.79800000,0.01269630,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus/libero_10,libero_10,,1000,631,0.63100000,0.01525906,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus/libero_goal,libero_goal,,1000,674,0.67400000,0.01482309,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus/libero_object,libero_object,,1000,797,0.79700000,0.01271971,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,causal,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,798,0.79800000,0.01269630,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus,libero_10,,1000,632,0.63200000,0.01525044,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus,libero_goal,,1000,699,0.69900000,0.01450514,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus,libero_object,,1000,776,0.77600000,0.01318423,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus,libero_spatial,,1000,753,0.75300000,0.01363785,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus/libero_10,libero_10,,1000,632,0.63200000,0.01525044,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus/libero_goal,libero_goal,,1000,699,0.69900000,0.01450514,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus/libero_object,libero_object,,1000,776,0.77600000,0.01318423,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,causal,43,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,753,0.75300000,0.01363785,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus,libero_10,,1000,657,0.65700000,0.01501170,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus,libero_goal,,1000,641,0.64100000,0.01516967,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus,libero_object,,1000,804,0.80400000,0.01255325,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus,libero_spatial,,1000,737,0.73700000,0.01392232,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/overall_results.json,True
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus/libero_10,libero_10,,1000,657,0.65700000,0.01501170,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus/libero_goal,libero_goal,,1000,641,0.64100000,0.01516967,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus/libero_object,libero_object,,1000,804,0.80400000,0.01255325,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,causal,44,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,737,0.73700000,0.01392232,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus,libero_10,,64,43,0.67187500,0.05869133,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus,libero_goal,,64,39,0.60937500,0.06098631,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus,libero_object,,64,46,0.71875000,0.05620115,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus,libero_spatial,,64,48,0.75000000,0.05412659,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus/libero_10,libero_10,,64,43,0.67187500,0.05869133,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus/libero_goal,libero_goal,,64,39,0.60937500,0.06098631,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus/libero_object,libero_object,,64,46,0.71875000,0.05620115,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_q_pi_split14_base_cot,CoT-trace,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,64,48,0.75000000,0.05412659,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero-plus/libero_spatial/overall_results.json,False
